UIC,species_latin,species_local,country,province,site_name,replicates,start_date_year.month,monitoring_date_year.month,duration_months,height_cm,height_sd,number_planted,height_0,RGRm,seedling_trt_type,site_trt_type,Sseedling_trt_type,Ssite_trt_type,planting_density.m2,ENSO
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,58.38333333,12.60819839,24,40.83333333,NA,none,mounding weeding moderate,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,40.83333333,9.281429175,24,40.83333333,NA,none,mounding weeding moderate,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,44.04166667,10.94841329,24,40.83333333,NA,none,mounding weeding moderate,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,74.875,14.05675607,24,40.83333333,NA,none,mounding weeding moderate,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,64.83333333,13.30141106,24,40.83333333,NA,none,mounding weeding moderate,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,59.0625,16.68292052,24,40.83333333,NA,none,mounding weeding moderate,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,50.41666667,12.24360229,24,40.83333333,NA,none,mounding weeding moderate,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,46.58333333,9.721856446,24,43.95833333,0.004655384,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,62.08333333,16.00246358,24,43.95833333,0.004655384,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,83.41666667,20.1686728,24,43.95833333,0.004655384,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,61.27083333,17.28199564,24,43.95833333,0.004655384,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,52.41666667,15.19129232,24,43.95833333,0.004655384,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,43.95833333,6.477245568,24,43.95833333,0.004655384,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,72.54166667,20.83053604,24,43.95833333,0.004655384,none,mounding weeding total,none,mounding_weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,89,20.48968425,108,41.69158879,0.011816379,none,none,none,none,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,75.52,15.51635175,108,41.69158879,0.011816379,none,none,none,none,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,59.61067961,12.56593522,108,41.69158879,0.011816379,none,none,none,none,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,48.76190476,9.361874206,108,41.69158879,0.011816379,none,none,none,none,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,53.15384615,9.305775668,108,41.69158879,0.011816379,none,none,none,none,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,41.69158879,8.566511382,108,41.69158879,0.011816379,none,none,none,none,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,63.18349515,12.96579283,108,41.69158879,0.011816379,none,none,none,none,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,50.32352941,13.88364788,108,39.9537037,NA,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,60.83478261,16.06851699,108,39.9537037,NA,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,83.35955056,23.72055457,108,39.9537037,NA,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,46.04950495,9.74204931,108,39.9537037,NA,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,58.32857143,15.32743649,108,39.9537037,NA,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,39.9537037,8.451493546,108,39.9537037,NA,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,71.49438202,18.91976095,108,39.9537037,NA,none,weeding moderate,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,50.27380952,13.00727432,108,39.38888889,0.05028317,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,61.3,15.67013328,108,39.38888889,0.05028317,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,44.6744186,8.104380603,108,39.38888889,0.05028317,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,103.3924051,36.97484166,108,39.38888889,0.05028317,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,63.88375,16.24400527,108,39.38888889,0.05028317,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,39.38888889,7.372382581,108,39.38888889,0.05028317,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Shorea balangeran,Kahui,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,77.58024691,23.04987212,108,39.38888889,0.05028317,none,weeding total,none,weeding,0.25925,neutral
LM2017PNTS,Syzygium leptostemon,Talum putih,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-1,11,30.78,8.9969995,108,15.46296296,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Syzygium leptostemon,Talum putih,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-5,6,21.18,8.353768883,108,15.46296296,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Syzygium leptostemon,Talum putih,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-1,14,31.13131313,14.26616267,108,15.46296296,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Syzygium leptostemon,Talum putih,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-7,8,24.28282828,9.997377619,108,15.46296296,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Syzygium leptostemon,Talum putih,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2013-2,3,19.54285714,6.838843486,108,15.46296296,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Syzygium leptostemon,Talum putih,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2012-11,0,15.46296296,5.763932208,108,15.46296296,NA,none,none,none,none,0.25925,neutral
LM2017PNTS,Syzygium leptostemon,Talum putih,Indonesia,Central Kalimantan,Kalampangan,3,2012-11,2014-7,20,39.74489796,19.68426617,108,15.46296296,NA,none,none,none,none,0.25925,neutral
MAR2014GPOT,Alstonia spatulata,Pulai,Malaysia,Beaufort - Sabah,Kilas Forest Reserve,3,2007-9,2007-11,2.5,116.73,NA,45,107.37,NA,none,none,none,none,0.111111111,La_Nina
MAR2014GPOT,Alstonia spatulata,Pulai,Malaysia,Beaufort - Sabah,Kilas Forest Reserve,3,2007-9,2007-1,1.5,114.97,NA,45,107.37,NA,none,none,none,none,0.111111111,La_Nina
MAR2014GPOT,Alstonia spatulata,Pulai,Malaysia,Beaufort - Sabah,Kilas Forest Reserve,3,2007-9,2007-1,1,113.34,NA,45,107.37,NA,none,none,none,none,0.111111111,La_Nina
MAR2014GPOT,Alstonia spatulata,Pulai,Malaysia,Beaufort - Sabah,Kilas Forest Reserve,3,2007-9,2007-9,0,107.37,NA,45,107.37,NA,none,none,none,none,0.111111111,La_Nina
MAR2014GPOT,Alstonia spatulata,Pulai,Malaysia,Beaufort - Sabah,Kilas Forest Reserve,3,2007-9,2007-11,2,117,NA,45,107.37,NA,none,none,none,none,0.111111111,La_Nina
MAR2014GPOT,Alstonia spatulata,Pulai,Malaysia,Beaufort - Sabah,Kilas Forest Reserve,3,2007-9,2007-9,0.5,110.97,NA,45,107.37,NA,none,none,none,none,0.111111111,La_Nina
MAR2014GPOT,Cratoxylum arborescens,Geronggang,Malaysia,Beaufort - Sabah,Kilas Forest Reserve,3,2007-9,2007-11,2,287.47,NA,45,267.63,0.034858681,none,none,none,none,0.111111111,La_Nina
MAR2014GPOT,Cratoxylum arborescens,Geronggang,Malaysia,Beaufort - Sabah,Kilas Forest Reserve,3,2007-9,2007-11,2.5,291.8,NA,45,267.63,0.034858681,none,none,none,none,0.111111111,La_Nina
MAR2014GPOT,Cratoxylum arborescens,Geronggang,Malaysia,Beaufort - Sabah,Kilas Forest Reserve,3,2007-9,2007-1,1.5,279.67,NA,45,267.63,0.034858681,none,none,none,none,0.111111111,La_Nina
MAR2014GPOT,Cratoxylum arborescens,Geronggang,Malaysia,Beaufort - Sabah,Kilas Forest Reserve,3,2007-9,2007-9,0.5,272.32,NA,45,267.63,0.034858681,none,none,none,none,0.111111111,La_Nina
MAR2014GPOT,Cratoxylum arborescens,Geronggang,Malaysia,Beaufort - Sabah,Kilas Forest Reserve,3,2007-9,2007-1,1,276,NA,45,267.63,0.034858681,none,none,none,none,0.111111111,La_Nina
MAR2014GPOT,Cratoxylum arborescens,Geronggang,Malaysia,Beaufort - Sabah,Kilas Forest Reserve,3,2007-9,2007-9,0,267.63,NA,45,267.63,0.034858681,none,none,none,none,0.111111111,La_Nina
MBHC2011SSNA,Lophopetalum rigidum,Prupuk,Indonesia,Central Kalimantan,NLPSF Sebangau Forest,2,2009-11,2009-11,0,25.64583333,6.445016893,24,26.36235465,0.021349439,none,none,none,none,0.25,El_Nino
MBHC2011SSNA,Lophopetalum rigidum,Prupuk,Indonesia,Central Kalimantan,NLPSF Sebangau Forest,2,2009-11,2011-8,21,36.23157895,16.20387651,24,26.36235465,0.021349439,none,none,none,none,0.25,El_Nino
MBHC2011SSNA,Lophopetalum rigidum,Prupuk,Indonesia,Central Kalimantan,NLPSF Sebangau Forest,2,2009-11,2012-7,32,49.61904762,16.39657339,24,26.36235465,0.021349439,none,none,none,none,0.25,El_Nino
MBHC2011SSNA,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,NLPSF Sebangau Forest,2,2009-11,2011-8,21,39.61460993,16.48274888,344,26.36235465,0.00882194,none,none,none,none,0.25,El_Nino
MBHC2011SSNA,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,NLPSF Sebangau Forest,2,2009-11,2009-11,0,26.36235465,6.819589985,344,26.36235465,0.00882194,none,none,none,none,0.25,El_Nino
MBHC2011SSNA,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,NLPSF Sebangau Forest,2,2009-11,2012-7,32,34.71428571,14.63264452,117,26.36235465,0.00882194,none,none,none,none,0.25,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-1,7,21.6,NA,52,28.08,NA,none,agroforestry fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-08,5,28.8,NA,52,28.08,NA,none,agroforestry fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-09,6,28.8,NA,52,28.08,NA,none,agroforestry fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-07,4,29.52,NA,52,28.08,NA,none,agroforestry fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-06,3,28.8,NA,52,28.08,NA,none,agroforestry fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-04,1,28.08,NA,52,28.08,NA,none,agroforestry fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-05,2,28.08,NA,52,28.08,NA,none,agroforestry fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-05,2,41.04,NA,52,41.04,NA,none,monoculture fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-1,7,28.8,NA,52,41.04,NA,none,monoculture fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-07,4,33.12,NA,52,41.04,NA,none,monoculture fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-09,6,33.12,NA,52,41.04,NA,none,monoculture fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-08,5,33.84,NA,52,41.04,NA,none,monoculture fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-04,1,41.04,NA,52,41.04,NA,none,monoculture fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calliandra calothyrsus,Kaliandra,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-06,3,33.12,NA,52,41.04,NA,none,monoculture fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-05,2,132.8043097,0.525257399,52,130.60820090000001,1.87e-6,none,agroforestry fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2017-03,12,169.6082474,2.624313827,52,130.60820090000001,1.87e-6,none,agroforestry fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-06,3,138.7114797,0.524862765,52,130.60820090000001,1.87e-6,none,agroforestry fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-12,9,165.9901093,2.624313827,52,130.60820090000001,1.87e-6,none,agroforestry fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-1,7,162.3401597,2.624313827,52,130.60820090000001,1.87e-6,none,agroforestry fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-11,8,163.7940005,2.624313827,52,130.60820090000001,1.87e-6,none,agroforestry fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-09,6,160.5154639,3.148781959,52,130.60820090000001,1.87e-6,none,agroforestry fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2017-02,11,168.5260988,3.149176593,52,130.60820090000001,1.87e-6,none,agroforestry fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2017-01,10,168.1859391,2.623919193,52,130.60820090000001,1.87e-6,none,agroforestry fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-07,4,147.2168669,4.198902123,52,130.60820090000001,1.87e-6,none,agroforestry fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-08,5,156.463685,1.57498293,52,130.60820090000001,1.87e-6,none,agroforestry fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-04,1,130.60820090000001,1.57498293,52,130.60820090000001,1.87e-6,none,agroforestry fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2017-03,12,150.6804124,17.84533402,52,123.9277885,NA,none,monoculture fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-1,7,142.6700566,16.79560849,52,123.9277885,NA,none,monoculture fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-05,2,128.3504224,7.872941481,52,123.9277885,NA,none,monoculture fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-06,3,130.1753973,6.298353185,52,123.9277885,NA,none,monoculture fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2017-02,11,149.5979847,18.37059142,52,123.9277885,NA,none,monoculture fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-11,8,144.4950314,17.32047126,52,123.9277885,NA,none,monoculture fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-09,6,141.2162158,15.74588296,52,123.9277885,NA,none,monoculture fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-07,4,132.000093,3.674433992,52,123.9277885,NA,none,monoculture fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-12,9,147.0622742,17.84533402,52,123.9277885,NA,none,monoculture fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-08,5,132.7113867,3.674039358,52,123.9277885,NA,none,monoculture fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2017-01,10,149.628959,17.32047126,52,123.9277885,NA,none,monoculture fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Calophyllum inophyllum,Nyamplung,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-04,1,123.9277885,11.02172344,52,123.9277885,NA,none,monoculture fertilization,none,fertilization,0.015625,El_Nino
MS2018AOSO,Gliricidia sepium,Gamal,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-1,7,14.4,NA,52,10.8,7.76e-22,none,agroforestry fertilization,none,fertilization,0.5,El_Nino
MS2018AOSO,Gliricidia sepium,Gamal,Indonesia,Central Kalimantan,Buntoi village,2,2016-03,2016-12,9,14.4,NA,52,10.8,7.76e-22,none,agroforestry fertilization,none,fertilization,0.5,El_Nino
