line,phase,date,day,month,treatment_name,wage,output,productivity,quality_rate,total_absenteeism,unplan_absenteeism,plan_absenteeism,tot_wk_hr,line_workers,style1,sam_style1,BaseWage,OvertimeWage,OldIncentive,OldTHP,TotalTardinessMin,WorkingHr,OTHr,DTMinPersons,DTMinMachine,DTMinMaterial,DTMinQuality,DTTotal,treat_qual,treat_prod,treat_fixed,after,t_prod,t_fixed,t_qual,treat,t_after,OT,lead_time
PQWR 2,Pre-Treatment,2015-01-16,fri,January,PQWR,300,354,98,97.18,0,0,0,8,20,658951,26.642,300,0,NA,300,4,8,0,25,35,0,0,60,1,0,0,0,0,0,0,1,0,0,5
PQWR 2,Pre-Treatment,2015-01-17,sat,January,PQWR,300,400,102,98.75,0,0,0,8,20,658951,26.642,300,0,NA,300,NA,8,0,5,0,0,0,5,1,0,0,0,0,0,0,1,0,0,6
PQWR 2,Pre-Treatment,2015-01-19,mon,January,PQWR,300,340,94,95.29,4.76,0,4.76,8,20,658951,26.642,300,0,NA,300,2,8,0,5,27,0,0,32,1,0,0,0,0,0,0,1,0,0,7
PQWR 2,Pre-Treatment,2015-01-20,tue,January,PQWR,468.75,382,81,96.34,5.95,1.19,4.76,11,19,658951,26.642,300,168.75,NA,468.75,4,8,3,0,37,0,0,37,1,0,0,0,0,0,0,1,0,1,8
PQWR 2,Pre-Treatment,2015-01-21,wed,January,PQWR,470.92,484,89,95.45,9.52,0,9.52,11,19,658951,21.512,300,168.75,2.17,470.92,0,8,3,20,22,0,5,47,1,0,0,0,0,0,0,1,0,1,9
PQWR 2,Pre-Treatment,2015-01-22,thu,January,PQWR,468.75,418,72,95.93,4.76,0,4.76,11,19,658951,21.512,300,168.75,NA,468.75,12,8,3,10,0,0,0,10,1,0,0,0,0,0,0,1,0,1,10
PQWR 2,Pre-Treatment,2015-01-23,fri,January,PQWR,468.75,415,74,97.11,9.52,9.52,0,11,18,658951,21.512,300,168.75,NA,468.75,8,8,3,12,20,0,0,32,1,0,0,0,0,0,0,1,0,1,11
PQWR 2,Pre-Treatment,2015-01-24,sat,January,PQWR,300,308,73,95.78,9.52,4.76,4.76,8,19,658951,21.512,300,0,NA,300,2,8,0,0,6,0,0,6,1,0,0,0,0,0,0,1,0,0,12
PQWR 2,Pre-Treatment,2015-01-26,mon,January,PQWR,300,262,65,95.42,0,0,0,8,18,658951,21.512,300,0,NA,300,3,8,0,0,22,0,0,22,1,0,0,0,0,0,0,1,0,0,13
PQWR 2,Pre-Treatment,2015-01-27,tue,January,PQWR,493.84,438,79,97.49,2.27,0,2.27,11,18,658951,21.512,300,168.75,25.09,493.84,1,8,3,0,10,0,5,15,1,0,0,0,0,0,0,1,0,1,14
PQWR 2,Pre-Treatment,2015-01-28,wed,January,PQWR,504.66,451,83,96.01,0,0,0,11,18,658951,21.512,300,168.75,35.91,504.66,2,8,3,5,8,0,10,23,1,0,0,0,0,0,0,1,0,1,15
PQWR 2,Pre-Treatment,2015-01-29,thu,January,PQWR,468.75,648,110,97.22,4.55,0,4.55,11,19,658951,21.512,300,168.75,NA,468.75,1,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,16
PQWR 2,Pre-Treatment,2015-01-30,fri,January,PQWR,569.54,490,82,96.94,2.27,0,2.27,11,19,658951,21.512,300,168.75,100.79,569.54,11,8,3,5,0,0,10,15,1,0,0,0,0,0,0,1,0,1,17
PQWR 2,Pre-Treatment,2015-01-31,sat,January,PQWR,300,225,56,95.56,2.27,2.27,0,8,18,658951,21.512,300,0,NA,300,4,8,0,5,0,0,10,15,1,0,0,0,0,0,0,1,0,0,18
PQWR 2,Pre-Treatment,2015-02-02,mon,NA,PQWR,564.54,486,105,97.33,6.82,4.55,2.27,11,19,658951,21.512,300,168.75,95.79,564.54,2,8,3,5,41,30,0,76,1,0,0,0,0,0,0,1,0,1,19
PQWR 2,Pre-Treatment,2015-02-03,tue,NA,PQWR,468.75,447,72,96.87,0,0,0,11,20,659032,21.512,300,168.75,NA,468.75,0,8,3,220,0,65,10,295,1,0,0,0,0,0,0,1,0,1,1
PQWR 2,Pre-Treatment,2015-02-04,wed,NA,PQWR,300,363,81,97.8,11.36,6.82,4.55,8,20,659032,21.512,300,0,NA,300,0,8,0,62,0,5,10,77,1,0,0,0,0,0,0,1,0,0,2
PQWR 2,Pre-Treatment,2015-02-05,thu,NA,PQWR,468.75,535,87,97.76,6.82,2.27,4.55,11,20,659032,21.512,300,168.75,NA,468.75,13,8,3,255,11,20,0,286,1,0,0,0,0,0,0,1,0,1,3
PQWR 2,Pre-Treatment,2015-02-06,fri,NA,PQWR,300,486,100,95.47,9.52,4.76,4.76,8,21,659032,21.512,300,0,NA,300,2,8,0,38,10,0,5,53,1,0,0,0,0,0,0,1,0,0,4
PQWR 2,Pre-Treatment,2015-02-07,sat,NA,PQWR,333.9,423,98,97.87,10.29,10.29,0,8,21,659032,21.512,300,0,33.9,333.9,0,8,0,42,0,0,0,42,1,0,0,0,0,0,0,1,0,0,5
PQWR 2,Pre-Treatment,2015-02-09,mon,NA,PQWR,300,300,67,96.67,4.76,0,4.76,8,20,659032,21.512,300,0,NA,300,16,8,0,8,29,0,10,47,1,0,0,0,0,0,0,1,0,0,6
PQWR 2,Pre-Treatment,2015-02-10,tue,NA,PQWR,607.41,682,120,98.24,0,0,0,11,19,659032,21.512,300,168.75,138.66,607.41,0,8,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,7
PQWR 2,Pre-Treatment,2015-02-11,wed,NA,PQWR,589.4,680,117,98.38,0,0,0,11,19,659032,21.512,300,168.75,120.65,589.4,2,8,3,5,37,0,0,42,1,0,0,0,0,0,0,1,0,1,8
PQWR 2,Pre-Treatment,2015-02-12,thu,NA,PQWR,581.26,660,112,98.48,0,0,0,11,19,659032,21.512,300,168.75,112.51,581.26,2,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9
PQWR 2,Pre-Treatment,2015-02-13,fri,NA,PQWR,588.72,690,112,98.12,6.67,0,6.67,11,20,659032,21.512,300,168.75,119.97,588.72,0,8,3,5,0,5,20,30,1,0,0,0,0,0,0,1,0,1,10
PQWR 2,Pre-Treatment,2015-02-14,sat,NA,PQWR,391.15,485,114,98.14,14.09,14.29,4.76,8,19,659032,21.512,300,0,91.15,391.15,1,8,0,0,10,0,0,10,1,0,0,0,0,0,0,1,0,0,11
PQWR 2,Pre-Treatment,2015-02-16,mon,NA,PQWR,595.18,699,102,97.85,4.76,4.76,0,12,20,659032,21.512,300,225,70.18,595.18,0,8,4,0,27,0,0,27,1,0,0,0,0,0,0,1,0,1,12
PQWR 2,Pre-Treatment,2015-02-17,tue,NA,PQWR,587.58,677,101,96.01,0,0,0,12,20,659032,21.512,300,225,62.58,587.58,1,8,4,12,24,0,0,36,1,0,0,0,0,0,0,1,0,1,13
PQWR 2,Pre-Treatment,2015-02-18,wed,NA,PQWR,617.49,710,103,98.31,0,0,0,12,20,659032,21.512,300,225,92.49,617.49,1,8,4,0,0,0,5,5,1,0,0,0,0,0,0,1,0,1,14
PQWR 2,Pre-Treatment,2015-02-20,fri,NA,PQWR,675.16,720,113,97.22,7.14,7.14,0,12,19,659032,21.512,300,225,150.16,675.16,2,8,4,5,0,0,0,5,1,0,0,0,0,0,0,1,0,1,15
PQWR 2,Pre-Treatment,2015-02-21,sat,NA,PQWR,489.59,458,103,94.76,9.52,4.76,4.76,10,16,659032,21.512,300,112.5,77.09,489.59,0,8,2,0,8,4,0,12,1,0,0,0,0,0,0,1,0,1,16
PQWR 2,Pre-Treatment,2015-02-23,mon,NA,PQWR,339.18,475,100,97.05,32.5,15,17.5,8,20,659032,21.512,300,0,39.18,339.18,11,8,0,0,5,0,0,5,1,0,0,0,0,0,0,1,0,0,17
PQWR 2,Pre-Treatment,2015-02-24,tue,NA,PQWR,619.82,685,121,97.52,17.5,10,7.5,11,19,659032,21.512,300,168.75,151.07,619.82,0,8,3,5,0,39,10,54,1,0,0,0,0,0,0,1,0,1,18
PQWR 2,Pre-Treatment,2015-02-25,wed,NA,PQWR,542.21,627,104,97.29,5,5,0,11,20,659032,21.512,300,168.75,73.46,542.21,0,8,3,65,50,0,0,115,1,0,0,0,0,0,0,1,0,1,19
PQWR 2,Pre-Treatment,2015-02-26,thu,NA,PQWR,586.32,686,114,96.21,10,5,5,11,20,659032,21.512,300,168.75,117.57,586.32,0,8,3,5,88,0,0,93,1,0,0,0,0,0,0,1,0,1,20
PQWR 2,Pre-Treatment,2015-02-27,fri,NA,PQWR,525.36,586,101,97.44,5.26,5.26,2,11,19,659032,21.512,300,168.75,56.61,525.36,0,8,3,0,15,5,0,20,1,0,0,0,0,0,0,1,0,1,21
PQWR 2,Pre-Treatment,2015-02-28,sat,NA,PQWR,300,132,31,96.97,10.53,7.89,2.63,8,19,659032,21.512,300,0,NA,300,2,8,0,5,0,0,0,5,1,0,0,0,0,0,0,1,0,0,22
PQWR 2,Pre-Treatment,2015-03-02,mon,March,PQWR,375.18,444,111,98.42,5.56,5.56,0,8,18,659032,21.512,300,0,75.18,375.18,1,8,0,0,5,0,30,35,1,0,0,0,0,0,0,1,0,0,23
PQWR 2,Pre-Treatment,2015-03-03,tue,March,PQWR,468.75,288,59,95.83,0,0,0,11,16,659032,21.512,300,168.75,NA,468.75,6,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,24
PQWR 2,Pre-Treatment,2015-03-04,wed,March,PQWR,468.75,0,0,NA,2.78,0,2.78,11,15,0,0,300,168.75,NA,468.75,0,8,3,0,27,0,0,27,1,0,0,0,0,0,0,1,0,1,1
PQWR 2,Pre-Treatment,2015-03-05,thu,March,PQWR,468.75,43,22,86.05,0,0,0,11,18,658790,31.883,300,168.75,NA,468.75,0,8,3,0,10,10,0,20,1,0,0,0,0,0,0,1,0,1,1
PQWR 2,Pre-Treatment,2015-03-06,fri,March,PQWR,468.75,99,25,87.88,7.5,7.5,0,11,19,658790,31.883,300,168.75,NA,468.75,8,8,3,420,0,140,0,560,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-03-07,sat,March,PQWR,300,120,45,90.83,15.95,10.95,5,8,18,658790,31.883,300,0,NA,300,0,8,0,0,0,5,0,5,1,0,0,0,0,0,0,1,0,0,3
PQWR 2,Pre-Treatment,2015-03-09,mon,March,PQWR,300,66,23,90.91,10,5,5,8,19,658790,31.883,300,0,NA,300,18,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
PQWR 2,Pre-Treatment,2015-03-10,tue,March,PQWR,468.75,188,42,95.74,5.26,5.26,0,11,19,658790,31.883,300,168.75,NA,468.75,0,8,3,0,0,10,0,10,1,0,0,0,0,0,0,1,0,1,5
PQWR 2,Pre-Treatment,2015-03-11,wed,March,PQWR,468.75,185,57,95.68,5.26,5.26,0,11,17,658790,31.883,300,168.75,NA,468.75,0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6
PQWR 2,Pre-Treatment,2015-03-12,thu,March,PQWR,468.75,184,53,92.93,5.26,0,5.26,11,18,658790,31.883,300,168.75,NA,468.75,0,8,3,0,5,15,0,20,1,0,0,0,0,0,0,1,0,1,7
PQWR 2,Pre-Treatment,2015-03-13,fri,March,PQWR,468.75,164,49,96.34,0,0,0,11,17,658790,31.883,300,168.75,NA,468.75,1,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8
PQWR 2,Pre-Treatment,2015-03-14,sat,March,PQWR,300,161,59,94.41,5.26,2.63,2.63,8,18,658790,31.883,300,0,NA,300,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9
PQWR 2,Pre-Treatment,2015-03-16,mon,March,PQWR,300,137,51,90.51,5.26,0,5.26,8,18,658790,31.883,300,0,NA,300,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10
PQWR 2,Pre-Treatment,2015-03-17,tue,March,PQWR,468.75,235,64,92.77,5.95,5.95,0,11,18,658790,31.883,300,168.75,NA,468.75,0,8,3,0,9,0,0,9,1,0,0,0,0,0,0,1,0,1,11
PQWR 2,Pre-Treatment,2015-03-18,wed,March,PQWR,468.75,190,56,90.53,5.56,5.56,0,11,17,658790,31.883,300,168.75,NA,468.75,0,8,3,0,0,0,10,10,1,0,0,0,0,0,0,1,0,1,12
PQWR 2,Pre-Treatment,2015-03-19,thu,March,PQWR,468.75,190,63,88.95,5.56,0,5.56,11,15,658790,31.883,300,168.75,NA,468.75,3,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13
PQWR 2,Pre-Treatment,2015-03-20,fri,March,PQWR,468.75,219,71,96.35,13.89,8.33,5.56,11,15,658790,31.883,300,168.75,NA,468.75,0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,14
PQWR 2,Pre-Treatment,2015-03-21,sat,March,PQWR,300,291,75,97.25,0,0,0,8,15,658951,21.512,300,0,NA,300,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
PQWR 2,Pre-Treatment,2015-03-23,mon,March,PQWR,300,167,51,91.02,0,0,0,8,16,658951,21.512,300,0,NA,300,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
PQWR 2,Pre-Treatment,2015-03-24,tue,March,PQWR,468.75,276,56,95.29,0,0,0,11,16,658951,21.512,300,168.75,NA,468.75,1,8,3,0,17,0,0,17,1,0,0,0,0,0,0,1,0,1,3
PQWR 2,Pre-Treatment,2015-03-25,wed,March,PQWR,468.75,349,74,95.7,2.63,0,2.63,11,16,658951,21.512,300,168.75,NA,468.75,10,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4
PQWR 2,Pre-Treatment,2015-03-26,thu,March,PQWR,468.75,535,49,97.01,7.89,7.89,0,11,16,658951,21.512,300,168.75,NA,468.75,5,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5
PQWR 2,Pre-Treatment,2015-03-27,fri,March,PQWR,300,158,47,93.67,50,39.47,10.53,8,16,658544,23.021,300,0,NA,300,1,8,0,0,0,5,0,5,1,0,0,0,0,0,0,1,0,0,1
PQWR 2,Pre-Treatment,2015-03-28,sat,March,PQWR,525,125,71,98.4,15,0,15,12,15,658544,23.021,300,225,NA,525,0,8,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-03-30,mon,March,PQWR,300,241,70,96.68,5,5,0,8,15,686379,21.027,300,0,NA,300,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
PQWR 2,Pre-Treatment,2015-03-31,tue,March,PQWR,468.75,164,35,90.85,10,0,10,11,15,686379,21.027,300,168.75,NA,468.75,0,8,3,14,38,0,0,52,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-04-01,wed,April,PQWR,0,NA,75,NA,5,0,5,11,16,686544,22.2,NA,NA,NA,0,0,8,3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,1
PQWR 2,Pre-Treatment,2015-04-02,thu,April,PQWR,468.75,NA,82,NA,6.26,5.26,1,11,16,686544,22.2,300,168.75,NA,468.75,0,8,3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-04-03,fri,April,PQWR,468.75,NA,85,NA,5.26,5.26,0,11,15,686544,22.2,300,168.75,NA,468.75,20,8,3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,3
PQWR 2,Pre-Treatment,2015-04-04,sat,April,PQWR,305.2,NA,59,NA,0,0,0,8,16,686376,22.2,300,0,5.2,305.2,0,8,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,1
PQWR 2,Pre-Treatment,2015-04-06,mon,April,PQWR,525,NA,20,NA,5.26,5.26,0,12,15,686376,22.2,300,225,NA,525,0,8,4,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-04-07,tue,April,PQWR,525,NA,35,NA,5.26,5.26,0,12,16,686376,22.2,300,225,NA,525,0,8,4,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,3
PQWR 2,Pre-Treatment,2015-04-08,wed,April,PQWR,0,NA,74,NA,2.63,2.63,0,12,16,658794,21.51,NA,NA,NA,0,5,8,4,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,1
PQWR 2,Pre-Treatment,2015-04-09,thu,April,PQWR,468.75,NA,80,NA,5.26,5.26,0,11,16,658794,21.51,300,168.75,NA,468.75,6,8,3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-04-10,fri,April,PQWR,300,NA,88,NA,NA,10.53,0,8,16,658794,21.51,300,0,NA,300,0,8,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,3
PQWR 2,Pre-Treatment,2015-04-11,sat,April,PQWR,308.95,NA,0,NA,10.53,0,10.53,8,11,NA,NA,300,0,8.95,308.95,0,8,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,NA
PQWR 2,Pre-Treatment,2015-04-16,thu,April,PQWR,300,NA,70,NA,10,5,5,8,16,658794,21.51,300,0,NA,300,0,8,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,1
PQWR 2,Pre-Treatment,2015-04-17,fri,April,PQWR,555.48,NA,87,NA,5,0,5,11,14,658794,21.51,300,168.75,86.73,555.48,0,8,3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-04-18,sat,April,PQWR,439.39,NA,4,NA,0,0,0,10,15,658794,21.51,300,112.5,26.89,439.39,0,8,2,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,3
PQWR 2,Pre-Treatment,2015-04-20,mon,April,PQWR,300,NA,79,NA,15,5,10,8,14,686544,22.2,300,0,NA,300,0,8,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,1
PQWR 2,Pre-Treatment,2015-04-21,tue,April,PQWR,556.15,NA,107,NA,7.5,2.5,5,11,15,686544,22.2,300,168.75,87.4,556.15,0,8,3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-04-22,wed,April,PQWR,0,NA,25,NA,5,0,5,11,15,658794,21.51,NA,NA,NA,0,4,8,3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,1
PQWR 2,Pre-Treatment,2015-04-23,thu,April,PQWR,531.54,NA,107,NA,15,15,0,11,15,658794,21.51,300,168.75,62.79,531.54,0,8,3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-04-24,fri,April,PQWR,556.15,NA,110,NA,10.53,5.26,5.26,11,15,658794,21.51,300,168.75,87.4,556.15,0,8,3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,3
PQWR 2,Pre-Treatment,2015-04-25,sat,April,PQWR,398.56,NA,36,NA,10.53,5.26,5.26,8,15,658794,21.51,300,0,98.56,398.56,0,8,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,4
PQWR 2,Pre-Treatment,2015-04-27,mon,April,PQWR,743.15,NA,131,NA,5.26,0,5.26,12,14,658794,21.51,300,225,218.15,743.15,0,8,4,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,5
PQWR 2,Pre-Treatment,2015-04-28,tue,April,PQWR,560.63,NA,95,NA,0,0,0,12,14,658794,21.51,300,225,35.63,560.63,0,8,4,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,6
PQWR 2,Pre-Treatment,2015-04-29,wed,April,PQWR,0,NA,113,NA,0,0,0,12,15,658794,21.51,NA,NA,NA,0,1,8,4,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,7
PQWR 2,Pre-Treatment,2015-04-30,thu,April,PQWR,525,NA,86,NA,5.26,0,5.26,12,15,658794,21.51,300,225,NA,525,0,8,4,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,1,8
PQWR 2,Pre-Treatment,2015-05-02,sat,May,PQWR,468.75,414,79,97.1,0,0,0,11,17,658794,21.512,300,168.75,NA,468.75,1,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9
PQWR 2,Pre-Treatment,2015-05-04,mon,May,PQWR,468.75,260,50,93.46,2.63,2.63,0,11,17,658794,21.512,300,168.75,NA,468.75,0,8,3,0,0,0,90,90,1,0,0,0,0,0,0,1,0,1,10
PQWR 2,Pre-Treatment,2015-05-05,tue,May,PQWR,468.75,NA,86,NA,0,0,0,11,20,588430,17.51,300,168.75,NA,468.75,1,8,3,5,0,55,0,60,1,0,0,0,0,0,0,1,0,1,1
PQWR 2,Pre-Treatment,2015-05-06,wed,May,PQWR,468.75,570,96,96.67,10.53,5.26,5.26,11,18,686376,21.027,300,168.75,NA,468.75,0,8,3,5,0,10,0,15,1,0,0,0,0,0,0,1,0,1,1
PQWR 2,Pre-Treatment,2015-05-07,thu,May,PQWR,468.75,587,109,95.74,10.53,5.26,5.26,11,17,686376,21.027,300,168.75,NA,468.75,5,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-05-08,fri,May,PQWR,300,425,63,96.47,7.89,2.63,5.26,8,17,686376,21.027,300,0,NA,300,0,8,0,0,14,0,0,14,1,0,0,0,0,0,0,1,0,0,3
PQWR 2,Pre-Treatment,2015-05-09,sat,May,PQWR,300,NA,85,NA,5.26,5.26,0,8,16,686376,21.027,300,0,NA,300,0,8,0,0,0,5,0,5,1,0,0,0,0,0,0,1,0,0,4
PQWR 2,Pre-Treatment,2015-05-11,mon,May,PQWR,468.75,460,96,96.3,5.56,5.56,0,11,17,686376,21.027,300,168.75,NA,468.75,0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5
PQWR 2,Pre-Treatment,2015-05-12,tue,May,PQWR,468.75,465,84,93.98,5.56,5.56,0,11,18,659032,21.512,300,168.75,NA,468.75,6,8,3,0,13,0,0,13,1,0,0,0,0,0,0,1,0,1,1
PQWR 2,Pre-Treatment,2015-05-13,wed,May,PQWR,468.75,566,109,98.06,0,0,0,11,17,659032,21.512,300,168.75,NA,468.75,0,8,3,0,0,20,0,20,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-05-14,thu,May,PQWR,468.75,554,120,92.96,0,0,0,11,15,659032,21.512,300,168.75,NA,468.75,0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3
PQWR 2,Pre-Treatment,2015-05-15,fri,May,PQWR,300,360,95,92.5,0,0,0,8,17,659032,21.512,300,0,NA,300,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
PQWR 2,Pre-Treatment,2015-05-16,sat,May,PQWR,436.62,530,121,94.72,5.56,5.56,0,8,17,659032,21.512,300,0,136.62,436.62,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
PQWR 2,Pre-Treatment,2015-05-18,mon,May,PQWR,423.71,390,117,97.18,0,0,0,8,15,659032,21.512,300,0,123.71,423.71,8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6
PQWR 2,Pre-Treatment,2015-05-19,tue,May,PQWR,468.75,621,119,99.03,5.56,5.56,0,11,17,659032,21.512,300,168.75,NA,468.75,4,8,3,20,9,0,0,29,1,0,0,0,0,0,0,1,0,1,7
PQWR 2,Pre-Treatment,2015-05-20,wed,May,PQWR,611.86,600,115,95.83,0,0,0,11,17,658794,21.512,300,168.75,143.11,611.86,1,8,3,17,20,0,0,37,1,0,0,0,0,0,0,1,0,1,1
PQWR 2,Pre-Treatment,2015-05-21,thu,May,PQWR,626.63,460,88,92.61,0,0,0,11,17,658794,21.512,300,168.75,157.88,626.63,0,8,3,30,10,0,0,40,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-05-22,fri,May,PQWR,468.75,625,120,95.52,0,0,0,11,17,658794,21.512,300,168.75,NA,468.75,8,8,3,20,0,0,0,20,1,0,0,0,0,0,0,1,0,1,3
PQWR 2,Pre-Treatment,2015-05-23,sat,May,PQWR,300,460,115,95.43,0,0,0,8,18,658794,21.512,300,0,NA,300,0,8,0,25,15,0,0,40,1,0,0,0,0,0,0,1,0,0,4
PQWR 2,Pre-Treatment,2015-05-25,mon,May,PQWR,446.69,423,121,95.51,2.5,2.5,0,8,16,658794,21.512,300,0,146.69,446.69,1,8,0,0,0,14,0,14,1,0,0,0,0,0,0,1,0,0,5
PQWR 2,Pre-Treatment,2015-05-26,tue,May,PQWR,557.45,483,105,96.89,5,5,0,11,15,658794,21.512,300,168.75,88.7,557.45,18,8,3,0,41,51,0,92,1,0,0,0,0,0,0,1,0,1,6
PQWR 2,Pre-Treatment,2015-05-27,wed,May,PQWR,579.42,500,102,95.8,5,5,0,11,16,658794,21.512,300,168.75,110.67,579.42,0,8,3,10,0,0,0,10,1,0,0,0,0,0,0,1,0,1,7
PQWR 2,Pre-Treatment,2015-05-28,thu,May,PQWR,546.01,516,105,95.93,0,0,0,11,16,658794,21.512,300,168.75,77.26,546.01,0,8,3,24,5,10,0,39,1,0,0,0,0,0,0,1,0,1,8
PQWR 2,Pre-Treatment,2015-05-29,fri,May,PQWR,468.75,504,97,91.87,0,0,0,11,17,658794,21.512,300,168.75,NA,468.75,0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9
PQWR 2,Pre-Treatment,2015-05-30,sat,May,PQWR,382.46,400,114,94,NA,NA,NA,8,18,658794,21.512,300,0,82.46,382.46,NA,8,0,14,0,0,0,14,1,0,0,0,0,0,0,1,0,0,10
PQWR 2,Pre-Treatment,2015-06-02,tue,June,PQWR,468.75,424,73,94.1,5,5,0,11,19,658951,21.512,300,168.75,NA,468.75,0,8,3,6,12,0,0,18,1,0,0,0,0,0,0,1,0,1,1
PQWR 2,Pre-Treatment,2015-06-03,wed,June,PQWR,468.75,240,43,92.5,0,0,0,11,18,658951,21.512,300,168.75,NA,468.75,0,8,3,0,18,0,0,18,1,0,0,0,0,0,0,1,0,1,2
PQWR 2,Pre-Treatment,2015-06-04,thu,June,PQWR,420.43,339,55,95.87,4.76,4.76,0,9,18,658951,24.896,300,56.25,64.18,420.43,1,8,1,0,14,0,0,14,1,0,0,0,0,0,0,1,0,1,3
PQWR 2,Pre-Treatment,2015-06-05,fri,June,PQWR,500.97,596,91,95.13,0,0,0,11,17,658951,21.512,300,168.75,32.22,500.97,0,8,3,5,17,0,0,22,1,0,0,0,0,0,0,1,0,1,4
PQWR 2,Pre-Treatment,2015-06-06,sat,June,PQWR,300,445,98,96.4,0,0,0,8,19,658951,21.512,300,0,NA,300,0,8,0,14,0,0,0,14,1,0,0,0,0,0,0,1,0,0,5
PQWR 2,Pre-Treatment,2015-06-08,mon,June,PQWR,423.85,332,78,96.39,0,0,0,8,19,658951,21.512,300,0,123.85,423.85,0,8,0,14,0,0,0,14,1,0,0,0,0,0,0,1,0,0,6
PQWR 2,Pre-Treatment,2015-06-09,tue,June,PQWR,575.7,475,115,92.63,2.38,2.38,0,11,19,658951,21.512,300,168.75,106.95,575.7,4,8,3,15,0,0,0,15,1,0,0,0,0,0,0,1,0,1,7
PQWR 2,Pre-Treatment,2015-06-10,wed,June,PQWR,552.58,645,111,96.12,4.76,4.76,0,11,19,658951,21.512,300,168.75,83.83,552.58,0,8,3,0,25,0,60,85,1,0,0,0,0,0,0,1,0,1,8
