"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","pop","model","metric","estimate","precision","abs_yi","source","repo","branch","repo_license"
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",239,3.43651857622395,1.28092590525831,"estimate","p_loo.113","curtis-inlet","m2a","p_loo",3.43651857622395,0.883563965299699,3.43651857622395,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",240,60.7243767740459,104.047383296177,"estimate","looic.113","curtis-inlet","m2a","looic",60.7243767740459,0.0980357371489716,60.7243767740459,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",241,-29.7871788204386,21.3967993281228,"estimate","elpd_loo.213","curtis-inlet","m2b","elpd_loo",-29.7871788204386,0.21618501794761,29.7871788204386,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",242,3.82637446277733,1.56215470298831,"estimate","p_loo.213","curtis-inlet","m2b","p_loo",3.82637446277733,0.800088410688676,3.82637446277733,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",243,59.5743576408771,85.5871973124909,"estimate","looic.213","curtis-inlet","m2b","looic",59.5743576408771,0.108092508973805,59.5743576408771,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",244,-30.0610717031357,20.3609794872704,"estimate","elpd_loo.313","curtis-inlet","m3","elpd_loo",-30.0610717031357,0.221615772861616,30.0610717031357,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",245,4.54270487702703,2.25522251020852,"estimate","p_loo.313","curtis-inlet","m3","p_loo",4.54270487702703,0.665894305745085,4.54270487702703,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",246,60.1221434062713,81.4439179490816,"estimate","looic.313","curtis-inlet","m3","looic",60.1221434062713,0.110807886430808,60.1221434062713,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",247,-30.5526828994076,26.7364470432631,"estimate","elpd_loo.413","curtis-inlet","m4a","elpd_loo",-30.5526828994076,0.193396296383297,30.5526828994076,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",248,3.77765464819126,1.54270461027532,"estimate","p_loo.413","curtis-inlet","m4a","p_loo",3.77765464819126,0.805116285274766,3.77765464819126,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",249,61.1053657988151,106.945788173053,"estimate","looic.413","curtis-inlet","m4a","looic",61.1053657988151,0.0966981481916485,61.1053657988151,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",250,-30.4659175185521,26.2851361784405,"estimate","elpd_loo.513","curtis-inlet","m4b","elpd_loo",-30.4659175185521,0.195049519295832,30.4659175185521,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",251,3.7798820890162,1.54301048885584,"estimate","p_loo.513","curtis-inlet","m4b","p_loo",3.7798820890162,0.805036480233192,3.7798820890162,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",252,60.9318350371042,105.140544713761,"estimate","looic.513","curtis-inlet","m4b","looic",60.9318350371042,0.0975247596479166,60.9318350371042,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",253,-38.7834105367403,213.358288912039,"estimate","elpd_loo14","damdochax","m1","elpd_loo",-38.7834105367403,0.0684613155277091,38.7834105367403,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",254,22.1595190158536,114.996116025218,"estimate","p_loo14","damdochax","m1","p_loo",22.1595190158536,0.0932520555705111,22.1595190158536,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",255,77.5668210734807,853.433155648149,"estimate","looic14","damdochax","m1","looic",77.5668210734807,0.0342306577638547,77.5668210734807,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",256,-27.5881719312724,89.8057277172872,"estimate","elpd_loo.114","damdochax","m2a","elpd_loo",-27.5881719312724,0.105523207056301,27.5881719312724,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",257,10.934032064169,32.5064599311046,"estimate","p_loo.114","damdochax","m2a","p_loo",10.934032064169,0.17539417343095,10.934032064169,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",258,55.1763438625448,359.222910869149,"estimate","looic.114","damdochax","m2a","looic",55.1763438625448,0.0527616035281503,55.1763438625448,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",259,-27.6214079884563,95.4048357661856,"estimate","elpd_loo.214","damdochax","m2b","elpd_loo",-27.6214079884563,0.10237992471811,27.6214079884563,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",260,11.5300176599773,39.2940805430116,"estimate","p_loo.214","damdochax","m2b","p_loo",11.5300176599773,0.159527821483018,11.5300176599773,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",261,55.2428159769126,381.619343064742,"estimate","looic.214","damdochax","m2b","looic",55.2428159769126,0.0511899623590549,55.2428159769126,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",262,-42.8455556429136,282.940343107274,"estimate","elpd_loo.314","damdochax","m3","elpd_loo",-42.8455556429136,0.0594500962499354,42.8455556429136,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",263,26.282416339914,165.257309047271,"estimate","p_loo.314","damdochax","m3","p_loo",26.282416339914,0.0777892638585325,26.282416339914,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",264,85.6911112858271,1131.7613724291,"estimate","looic.314","damdochax","m3","looic",85.6911112858271,0.0297250481249677,85.6911112858271,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",265,-29.3191544148055,110.43923071826,"estimate","elpd_loo.414","damdochax","m4a","elpd_loo",-29.3191544148055,0.0951564679958902,29.3191544148055,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",266,13.5127317770859,47.1717061141161,"estimate","p_loo.414","damdochax","m4a","p_loo",13.5127317770859,0.145599273481287,13.5127317770859,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",267,58.6383088296111,441.756922873034,"estimate","looic.414","damdochax","m4a","looic",58.6383088296111,0.0475782339979453,58.6383088296111,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",268,-28.4248268221746,102.204156086873,"estimate","elpd_loo.514","damdochax","m4b","elpd_loo",-28.4248268221746,0.0989158122858639,28.4248268221746,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",269,12.8992418616181,44.5118666569655,"estimate","p_loo.514","damdochax","m4b","p_loo",12.8992418616181,0.149886354300414,12.8992418616181,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",270,56.8496536443492,408.816624347497,"estimate","looic.514","damdochax","m4b","looic",56.8496536443492,0.0494579061429317,56.8496536443492,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",271,-32.9231815104937,113.320629666395,"estimate","elpd_loo15","devon","m1","elpd_loo",-32.9231815104937,0.0939389086718239,32.9231815104937,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",272,12.8052787527215,76.8147166517504,"estimate","p_loo15","devon","m1","p_loo",12.8052787527215,0.114097934772309,12.8052787527215,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",273,65.8463630209873,453.282518665582,"estimate","looic15","devon","m1","looic",65.8463630209873,0.046969454335912,65.8463630209873,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",274,-29.2691922015673,65.1356547625789,"estimate","elpd_loo.115","devon","m2a","elpd_loo",-29.2691922015673,0.123905506808479,29.2691922015673,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",275,8.97477621604009,38.787025050062,"estimate","p_loo.115","devon","m2a","p_loo",8.97477621604009,0.16056717431916,8.97477621604009,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",276,58.5383844031346,260.542619050315,"estimate","looic.115","devon","m2a","looic",58.5383844031346,0.0619527534042396,58.5383844031346,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",277,-29.9981282421789,71.8950121674958,"estimate","elpd_loo.215","devon","m2b","elpd_loo",-29.9981282421789,0.117937147437412,29.9981282421789,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",278,9.72901098493837,46.5553838859309,"estimate","p_loo.215","devon","m2b","p_loo",9.72901098493837,0.146559860837527,9.72901098493837,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",279,59.9962564843578,287.580048669984,"estimate","looic.215","devon","m2b","looic",59.9962564843578,0.058968573718706,59.9962564843578,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",280,-31.3694997537755,90.1431853687989,"estimate","elpd_loo.315","devon","m3","elpd_loo",-31.3694997537755,0.10532550490712,31.3694997537755,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",281,11.2340427188655,56.902562200696,"estimate","p_loo.315","devon","m3","p_loo",11.2340427188655,0.132566591161058,11.2340427188655,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",282,62.7389995075509,360.572741475197,"estimate","looic.315","devon","m3","looic",62.7389995075509,0.0526627524535598,62.7389995075509,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",283,-29.7842550654465,72.3638553606929,"estimate","elpd_loo.415","devon","m4a","elpd_loo",-29.7842550654465,0.117554471017546,29.7842550654465,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",284,9.60422443432808,45.8813599630404,"estimate","p_loo.415","devon","m4a","p_loo",9.60422443432808,0.147632460814063,9.60422443432808,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",285,59.568510130893,289.455421442771,"estimate","looic.415","devon","m4a","looic",59.568510130893,0.058777235508773,59.568510130893,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",286,-28.9668476884469,58.8948391885854,"estimate","elpd_loo.515","devon","m4b","elpd_loo",-28.9668476884469,0.130305089798014,28.9668476884469,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",287,8.75154689292805,34.8689553016266,"estimate","p_loo.515","devon","m4b","p_loo",8.75154689292805,0.169348179412796,8.75154689292805,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",288,57.9336953768939,235.579356754341,"estimate","looic.515","devon","m4b","looic",57.9336953768939,0.0651525448990069,57.9336953768939,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",289,-25.8412379181814,7.59424726038106,"estimate","elpd_loo16","evelyn","m1","elpd_loo",-25.8412379181814,0.362875488435384,25.8412379181814,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",290,3.91532964974276,3.10927136752555,"estimate","p_loo16","evelyn","m1","p_loo",3.91532964974276,0.567114414774075,3.91532964974276,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",291,51.6824758363628,30.3769890415242,"estimate","looic16","evelyn","m1","looic",51.6824758363628,0.181437744217692,51.6824758363628,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",292,-24.7785402313802,8.49069625242233,"estimate","elpd_loo.116","evelyn","m2a","elpd_loo",-24.7785402313802,0.343185039765418,24.7785402313802,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",293,3.57816513678363,2.72535358388867,"estimate","p_loo.116","evelyn","m2a","p_loo",3.57816513678363,0.605743234815171,3.57816513678363,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",294,49.5570804627603,33.9627850096894,"estimate","looic.116","evelyn","m2a","looic",49.5570804627603,0.171592519882708,49.5570804627603,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",295,-24.1994530775438,7.0666391057367,"estimate","elpd_loo.216","evelyn","m2b","elpd_loo",-24.1994530775438,0.376178130504462,24.1994530775438,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",296,3.10583920937981,1.65946052617466,"estimate","p_loo.216","evelyn","m2b","p_loo",3.10583920937981,0.776276674795823,3.10583920937981,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",297,48.3989061550876,28.2665564229469,"estimate","looic.216","evelyn","m2b","looic",48.3989061550876,0.18808906525223,48.3989061550876,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",298,-25.8615841031484,11.2120740114465,"estimate","elpd_loo.316","evelyn","m3","elpd_loo",-25.8615841031484,0.298646219896583,25.8615841031484,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",299,4.12599986075574,4.71855765977842,"estimate","p_loo.316","evelyn","m3","p_loo",4.12599986075574,0.460357652497048,4.12599986075574,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",300,51.7231682062967,44.8482960457861,"estimate","looic.316","evelyn","m3","looic",51.7231682062967,0.149323109948291,51.7231682062967,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",301,-24.4741146319672,9.47153444245772,"estimate","elpd_loo.416","evelyn","m4a","elpd_loo",-24.4741146319672,0.324930013471926,24.4741146319672,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",302,3.26636701010964,2.87882375503944,"estimate","p_loo.416","evelyn","m4a","p_loo",3.26636701010964,0.589376019282381,3.26636701010964,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",303,48.9482292639343,37.8861377698308,"estimate","looic.416","evelyn","m4a","looic",48.9482292639343,0.162465006735963,48.9482292639343,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",304,-24.3921923077482,9.93310339545102,"estimate","elpd_loo.516","evelyn","m4b","elpd_loo",-24.3921923077482,0.31729083084779,24.3921923077482,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",305,3.32313053783439,3.3326460220017,"estimate","p_loo.516","evelyn","m4b","p_loo",3.32313053783439,0.547779034627278,3.32313053783439,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",306,48.7843846154965,39.7324135818042,"estimate","looic.516","evelyn","m4b","looic",48.7843846154965,0.158645415423895,48.7843846154965,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",307,-36.0432264459284,210.84182360617,"estimate","elpd_loo17","fairfax","m1","elpd_loo",-36.0432264459284,0.0688686576561877,36.0432264459284,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",308,21.4837374062151,123.426972260834,"estimate","p_loo17","fairfax","m1","p_loo",21.4837374062151,0.0900108705801008,21.4837374062151,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",309,72.0864528918568,843.367294424672,"estimate","looic17","fairfax","m1","looic",72.0864528918568,0.034434328828094,72.0864528918568,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",310,-24.4195020572329,81.9342645042515,"estimate","elpd_loo.117","fairfax","m2a","elpd_loo",-24.4195020572329,0.110475816554051,24.4195020572329,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",311,11.4697484793598,42.6054324485424,"estimate","p_loo.117","fairfax","m2a","p_loo",11.4697484793598,0.153203085168067,11.4697484793598,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",312,48.8390041144657,327.737058017006,"estimate","looic.117","fairfax","m2a","looic",48.8390041144657,0.0552379082770256,48.8390041144657,"GitHub","DL-CC-sockeye","main",NA
"gh_DylanMG_DL-CC-sockeye_output_CV_pop_loos_run3.csv","DylanMG","output/CV/pop_loos_run3.csv","DylanMG / DL-CC-sockeye / output/CV/pop_loos_run3.csv",313,-24.4281342656312,80.6230502790166,"estimate","elpd_loo.217","fairfax","m2b","elpd_loo",-24.4281342656312,0.111370555900096,24.4281342656312,"GitHub","DL-CC-sockeye","main",NA
