"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","method","pval","estimate","lower","upper","length","precision","abs_yi","source","repo","branch","repo_license"
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1806,0.833,0.002304,"estimate","GRAPPLE",1e-04,0.833,0.74,0.926,0.186,20.8333333333333,0.833,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1807,0.804,0.002116,"estimate","GRAPPLE",1e-06,0.804,0.713,0.895,0.182,21.7391304347826,0.804,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1808,0.801,0.002304,"estimate","GRAPPLE",1e-08,0.801,0.708,0.895,0.187,20.8333333333333,0.801,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1809,0.537,0.002209,"estimate","MR-Egger",0.01,0.537,0.446,0.629,0.183,21.2765957446809,0.537,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1810,0.555,0.002809,"estimate","MR-Egger",1e-04,0.555,0.451,0.66,0.209,18.8679245283019,0.555,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1811,0.561,0.003721,"estimate","MR-Egger",1e-06,0.561,0.443,0.68,0.237,16.3934426229508,0.561,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1812,0.553,0.004624,"estimate","MR-Egger",1e-08,0.553,0.42,0.687,0.267,14.7058823529412,0.553,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1813,0.475,9e-04,"estimate","MR-Robust",0.01,0.475,0.417,0.534,0.117,33.3333333333333,0.475,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1814,0.521,0.000841,"estimate","MR-Robust",1e-04,0.521,0.464,0.578,0.114,34.4827586206897,0.521,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1815,0.544,9e-04,"estimate","MR-Robust",1e-06,0.544,0.486,0.602,0.116,33.3333333333333,0.544,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1816,0.567,9e-04,"estimate","MR-Robust",1e-08,0.567,0.507,0.626,0.119,33.3333333333333,0.567,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1817,0.737,0.0025,"estimate","FLOW-MR",0.01,0.737,0.646,0.841,0.195,20,0.737,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1818,0.748,0.002809,"estimate","FLOW-MR",1e-04,0.748,0.645,0.848,0.203,18.8679245283019,0.748,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1819,0.741,0.002704,"estimate","FLOW-MR",1e-06,0.741,0.644,0.838,0.194,19.2307692307692,0.741,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1820,0.769,0.003364,"estimate","FLOW-MR",1e-08,0.769,0.669,0.885,0.216,17.2413793103448,0.769,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1821,0.779,0.002304,"estimate","MR-Horse",0.01,0.779,0.692,0.881,0.189,20.8333333333333,0.779,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1822,0.802,0.002304,"estimate","MR-Horse",1e-04,0.802,0.717,0.903,0.186,20.8333333333333,0.802,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1823,0.797,0.002209,"estimate","MR-Horse",1e-06,0.797,0.709,0.894,0.185,21.2765957446809,0.797,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1824,0.799,0.002601,"estimate","MR-Horse",1e-08,0.799,0.705,0.906,0.201,19.6078431372549,0.799,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1825,0.475,0.000841,"estimate","IVW",0.01,0.475,0.418,0.532,0.114,34.4827586206897,0.475,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1826,0.519,0.001024,"estimate","IVW",1e-04,0.519,0.457,0.582,0.125,31.25,0.519,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1827,0.542,0.001225,"estimate","IVW",1e-06,0.542,0.474,0.611,0.137,28.5714285714286,0.542,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1828,0.554,0.001521,"estimate","IVW",1e-08,0.554,0.479,0.63,0.151,25.6410256410256,0.554,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1829,0.765,0.002304,"estimate","GRAPPLE",0.01,0.765,0.669,0.86,0.191,20.8333333333333,0.765,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1830,0.779,0.002401,"estimate","GRAPPLE",1e-04,0.779,0.682,0.876,0.194,20.4081632653061,0.779,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1831,0.766,0.002601,"estimate","GRAPPLE",1e-06,0.766,0.666,0.866,0.2,19.6078431372549,0.766,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1832,0.747,0.003025,"estimate","GRAPPLE",1e-08,0.747,0.64,0.854,0.214,18.1818181818182,0.747,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1833,0.461,0.002025,"estimate","MR-Egger",0.01,0.461,0.372,0.55,0.178,22.2222222222222,0.461,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1834,0.479,0.0025,"estimate","MR-Egger",1e-04,0.479,0.38,0.578,0.198,20,0.479,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1835,0.48,0.003364,"estimate","MR-Egger",1e-06,0.48,0.366,0.594,0.228,17.2413793103448,0.48,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1836,0.478,0.004225,"estimate","MR-Egger",1e-08,0.478,0.35,0.605,0.255,15.3846153846154,0.478,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1837,0.45,0.000784,"estimate","MR-Robust",0.01,0.45,0.395,0.506,0.111,35.7142857142857,0.45,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1838,0.496,0.000841,"estimate","MR-Robust",1e-04,0.496,0.439,0.554,0.115,34.4827586206897,0.496,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1839,0.52,9e-04,"estimate","MR-Robust",1e-06,0.52,0.461,0.58,0.119,33.3333333333333,0.52,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1840,0.532,0.001024,"estimate","MR-Robust",1e-08,0.532,0.47,0.594,0.124,31.25,0.532,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1841,0.729,0.002704,"estimate","FLOW-MR",0.01,0.729,0.634,0.834,0.2,19.2307692307692,0.729,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1842,0.73,0.002704,"estimate","FLOW-MR",1e-04,0.73,0.639,0.846,0.207,19.2307692307692,0.73,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1843,0.729,0.003136,"estimate","FLOW-MR",1e-06,0.729,0.628,0.845,0.217,17.8571428571429,0.729,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1844,0.743,0.003721,"estimate","FLOW-MR",1e-08,0.743,0.634,0.865,0.231,16.3934426229508,0.743,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1845,0.785,0.003025,"estimate","MR-Horse",0.01,0.785,0.681,0.89,0.209,18.1818181818182,0.785,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1846,0.785,0.002809,"estimate","MR-Horse",1e-04,0.785,0.693,0.9,0.207,18.8679245283019,0.785,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1847,0.785,0.0025,"estimate","MR-Horse",1e-06,0.785,0.695,0.894,0.199,20,0.785,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1848,0.801,0.003969,"estimate","MR-Horse",1e-08,0.801,0.698,0.942,0.244,15.8730158730159,0.801,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1849,0.509,0.000841,"estimate","IVW",0.01,0.509,0.451,0.566,0.115,34.4827586206897,0.509,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1850,0.554,0.001089,"estimate","IVW",1e-04,0.554,0.49,0.619,0.129,30.3030303030303,0.554,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1851,0.6,0.001296,"estimate","IVW",1e-06,0.6,0.53,0.671,0.141,27.7777777777778,0.6,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1852,0.633,0.001444,"estimate","IVW",1e-08,0.633,0.558,0.708,0.15,26.3157894736842,0.633,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1853,0.897,0.003025,"estimate","GRAPPLE",0.01,0.897,0.79,1.004,0.214,18.1818181818182,0.897,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1854,0.911,0.003249,"estimate","GRAPPLE",1e-04,0.911,0.8,1.022,0.222,17.5438596491228,0.911,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1855,0.916,0.003364,"estimate","GRAPPLE",1e-06,0.916,0.803,1.029,0.226,17.2413793103448,0.916,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1856,0.915,0.003364,"estimate","GRAPPLE",1e-08,0.915,0.801,1.029,0.228,17.2413793103448,0.915,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1857,0.525,0.002304,"estimate","MR-Egger",0.01,0.525,0.432,0.619,0.187,20.8333333333333,0.525,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1858,0.53,0.002916,"estimate","MR-Egger",1e-04,0.53,0.423,0.636,0.213,18.5185185185185,0.53,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1859,0.566,0.003721,"estimate","MR-Egger",1e-06,0.566,0.445,0.686,0.241,16.3934426229508,0.566,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1860,0.553,0.004225,"estimate","MR-Egger",1e-08,0.553,0.425,0.681,0.256,15.3846153846154,0.553,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1861,0.471,0.000961,"estimate","MR-Robust",0.01,0.471,0.411,0.531,0.12,32.258064516129,0.471,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1862,0.531,0.001369,"estimate","MR-Robust",1e-04,0.531,0.459,0.604,0.145,27.027027027027,0.531,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1863,0.582,0.0016,"estimate","MR-Robust",1e-06,0.582,0.503,0.66,0.157,25,0.582,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1864,0.622,0.002025,"estimate","MR-Robust",1e-08,0.622,0.535,0.709,0.174,22.2222222222222,0.622,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1865,0.81,0.003844,"estimate","FLOW-MR",0.01,0.81,0.69,0.917,0.227,16.1290322580645,0.81,"GitHub","FLOW-MR-PAPER","main",NA
"gh_ZixuanWu1_FLOW-MR-PAPER_Source-Data_SuppFigure6_k_3_sim_cor_first.csv","ZixuanWu1","Source-Data/SuppFigure6/k=3_sim_cor_first.csv","ZixuanWu1 / FLOW-MR-PAPER / Source-Data/SuppFigure6/k=3_sim_cor_first.csv",1866,0.813,0.0036,"estimate","FLOW-MR",1e-04,0.813,0.683,0.931,0.248,16.6666666666667,0.813,"GitHub","FLOW-MR-PAPER","main",NA
