UIC,species_latin,species_local,country,province,site_name,replicates,start_date_year.month,monitoring_date_year.month,duration_months,survival_per,survival_sd,number_planted,half_life,seedling_trt_type,site_trt_type,Sseedling_trt_type,Ssite_trt_type,planting_density.m2,ENSO
RACH2008RPHD,Dyera polyphylla,Jelutung,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2000,2000,0,100,NA,50,NA,none,weeding,none,weeding,NA,NA
RACH2008RPHD,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Tumbang Nusa,12,2000,NA,84,62.5,20.50498831,120,NA,none,weeding,none,weeding,NA,NA
RACH2008RPHD,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Tumbang Nusa,12,2000,2000,0,100,NA,120,NA,none,weeding,none,weeding,NA,NA
RACH2018PRRG_Palu_HLLianganggang,Coffea liberica,Kopi liberika,Indonesia,Jambi,HL Linganggang,NA,2017,2017,0,100,NA,NA,NA,none,none,none,none,NA,NA
RACH2018PRRG_Palu_HLLianganggang,Coffea liberica,Kopi liberika,Indonesia,Jambi,HL Linganggang,NA,2017,2018,12,92.5,NA,NA,NA,none,none,none,none,NA,NA
RACH2018PRRG_Palu_HLLianganggang,Coffea liberica,Kopi liberika,Indonesia,Jambi,HL Linganggang,NA,2017,2017,0,100,NA,NA,NA,none,shading,none,shading,NA,NA
RACH2018PRRG_Palu_HLLianganggang,Coffea liberica,Kopi liberika,Indonesia,Jambi,HL Linganggang,NA,2017,2018,12,71.7,NA,NA,NA,none,shading,none,shading,NA,NA
RACH2018PRRG_Palu_HLLianganggang,Gonystylus bancanus,Ramin,Indonesia,Jambi,HL Linganggang,NA,2017,2018,12,43.3,NA,NA,NA,none,shading,none,shading,NA,NA
RACH2018PRRG_Palu_HLLianganggang,Gonystylus bancanus,Ramin,Indonesia,Jambi,HL Linganggang,NA,2017,2017,0,100,NA,NA,NA,none,shading,none,shading,NA,NA
RACH2018PRRG_Palu_HLLianganggang,Parkia speciosa,Petai,Indonesia,Jambi,HL Linganggang,NA,2017,2017,0,100,NA,NA,NA,none,none,none,none,NA,NA
RACH2018PRRG_Palu_HLLianganggang,Parkia speciosa,Petai,Indonesia,Jambi,HL Linganggang,NA,2017,2018,12,64,NA,NA,NA,none,none,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2017,0,100,NA,NA,NA,none,Mixed cropping with Liberica Coffee,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2018,12,100,NA,NA,NA,none,Mixed cropping with Liberica Coffee,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2017,0,100,NA,NA,NA,none,Mixed cropping with Pineapple,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2018,12,100,NA,NA,NA,none,Mixed cropping with Pineapple,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2018,12,70,NA,NA,NA,none,Mixed cropping with Rambutan,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2017,0,100,NA,NA,NA,none,Mixed cropping with Rambutan,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2017,0,100,NA,NA,NA,none,Mixed cropping with Rubber,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2018,12,70,NA,NA,NA,none,Mixed cropping with Rubber,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Shorea balangeran,Blangeran,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2018,12,100,NA,NA,NA,none,Mixed cropping with Liberica Coffee,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Shorea balangeran,Blangeran,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2017,0,100,NA,NA,NA,none,Mixed cropping with Liberica Coffee,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Shorea balangeran,Blangeran,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2018,12,100,NA,NA,NA,none,Mixed cropping with Pineapple,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Shorea balangeran,Blangeran,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2017,0,100,NA,NA,NA,none,Mixed cropping with Pineapple,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Shorea balangeran,Blangeran,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2018,12,90,NA,NA,NA,none,Mixed cropping with Rambutan,none,none,NA,NA
RACH2018PRRG_Palu_TumbangNusa,Shorea balangeran,Blangeran,Indonesia,Central Kalimantan,Tumbang Nusa,NA,2017,2017,0,100,NA,NA,NA,none,Mixed cropping with Rambutan,none,none,NA,NA
RACH2018PRRG_RevegPlot,Combretocarpus rotundatus,Merapat/Tumih,Indonesia,Central Kalimantan,Tumbang Nusa,4,2017,2017,0,100,NA,NA,NA,none,none,none,none,NA,NA
RACH2018PRRG_RevegPlot,Combretocarpus rotundatus,Merapat/Tumih,Indonesia,Central Kalimantan,Tumbang Nusa,4,2017,NA,12,58.75,6.652067348,NA,NA,none,none,none,none,NA,NA
RACH2018PRRG_RevegPlot,Gonystylus bancanus,Ramin,Indonesia,Central Kalimantan,Tumbang Nusa,1,2017,2017,0,100,NA,NA,NA,none,none,none,none,NA,NA
RACH2018PRRG_RevegPlot,Gonystylus bancanus,Ramin,Indonesia,Central Kalimantan,Tumbang Nusa,1,2017,NA,12,30,NA,NA,NA,none,none,none,none,NA,NA
RACH2018PRRG_RevegPlot,Shorea balangeran,Blangeran,Indonesia,Central Kalimantan,Tumbang Nusa,1,2017,2017,0,100,NA,NA,NA,none,none,none,none,NA,NA
RACH2018PRRG_RevegPlot,Shorea balangeran,Blangeran,Indonesia,Central Kalimantan,Tumbang Nusa,1,2017,NA,12,64,NA,NA,NA,none,none,none,none,NA,NA
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,62.5,5,40,6.799502,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,60,8.164965809,40,6.799502,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,60,8.164965809,40,6.799502,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,97.5,5,40,6.799502,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,100,0,40,6.799502,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,75,17.32050808,40,6.799502,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,60,8.164965809,40,6.799502,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,60,8.164965809,40,6.799502,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,60,8.164965809,40,6.799502,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,62.5,9.574271078,40,19.36521,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,62.5,9.574271078,40,19.36521,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,100,0,40,19.36521,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,77.5,15,40,19.36521,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,62.5,9.574271078,40,19.36521,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,100,0,40,19.36521,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,67.5,12.58305739,40,19.36521,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,70,16.32993162,40,19.36521,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,62.5,9.574271078,40,19.36521,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,100,0,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,80,18.25741858,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,80,18.25741858,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,80,18.25741858,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,100,0,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,82.5,20.61552813,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,80,18.25741858,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,82.5,20.61552813,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,82.5,20.61552813,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,72.5,9.574271078,40,67.0521,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,75,12.90994449,40,67.0521,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,85,17.32050808,40,67.0521,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,72.5,9.574271078,40,67.0521,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,72.5,9.574271078,40,67.0521,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,100,0,40,67.0521,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,72.5,9.574271078,40,67.0521,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,100,0,40,67.0521,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,80,11.54700538,40,67.0521,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,92.5,9.574271078,40,33.33333,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,92.5,9.574271078,40,33.33333,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,100,0,40,33.33333,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,92.5,9.574271078,40,33.33333,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,100,0,40,33.33333,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,92.5,9.574271078,40,33.33333,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,92.5,9.574271078,40,33.33333,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,92.5,9.574271078,40,33.33333,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,92.5,9.574271078,40,33.33333,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,82.5,20.61552813,40,NA,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,80,23.09401077,40,NA,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,82.5,20.61552813,40,NA,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,82.5,20.61552813,40,NA,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,85,19.14854216,40,NA,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,80,23.09401077,40,NA,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,100,0,40,NA,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,87.5,15,40,NA,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,100,0,40,NA,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,100,0,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,100,0,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,100,0,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,100,0,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,100,0,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,100,0,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,100,0,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,100,0,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,100,0,40,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,82.5,12.58305739,40,NA,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,82.5,12.58305739,40,NA,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,82.5,12.58305739,40,NA,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,82.5,12.58305739,40,NA,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,100,0,40,NA,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,87.5,9.574271078,40,NA,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,87.5,9.574271078,40,NA,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,100,0,40,NA,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,82.5,12.58305739,40,NA,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,100,0,40,3.307156,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,32.5,15,40,3.307156,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,20,18.25741858,40,3.307156,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,12.5,9.574271078,40,3.307156,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,12.5,9.574271078,40,3.307156,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,12.5,9.574271078,40,3.307156,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,97.5,5,40,3.307156,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,100,0,40,3.307156,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,100,0,40,3.307156,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,32.5,20.61552813,40,3.307156,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,12.5,17.32050808,40,3.307156,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,97.5,20.61552813,40,3.307156,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,100,0,40,3.307156,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,12.5,22.17355783,40,3.307156,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,12.5,17.32050808,40,3.307156,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Cratoxylum glaucum,Gerunggang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,100,20.61552813,40,3.307156,none,control hummock planting,none,none,0.04,neutral
